"Name","season","seasonName","order","Week","Odds"
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,3,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,4,0.0546792608693115
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,4,0.150661771530977
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,4,0.0322547319945404
"Angela Perkins",36,"Survivor 36: Ghost Island",4,4,0.036068213924524
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,4,0.0478217681099652
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,4,0.0311969625454537
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,4,0.0307155891195956
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,4,0.0232225086281234
"Michael Yerger",36,"Survivor 36: Ghost Island",9,4,0.0626148495971059
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,4,0.101990167057397
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,4,0.034742931514906
"Libby Vincek",36,"Survivor 36: Ghost Island",12,4,0.052327164325528
"Chris Noble",36,"Survivor 36: Ghost Island",13,4,0.0250203737116787
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,4,0.0529921696312887
"James Lim",36,"Survivor 36: Ghost Island",15,4,0.0799132571064666
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,4,0.160126170048393
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,4,0.0236521102847451
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,4,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,4,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,4,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,5,0.0685075786927008
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,5,0.170752120074556
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,5,0.0454336615753893
"Angela Perkins",36,"Survivor 36: Ghost Island",4,5,0.057890072869403
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,5,0.0306003230805691
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,5,0.0253591516810445
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,5,0.181261537098417
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,5,0.0189317176075527
"Michael Yerger",36,"Survivor 36: Ghost Island",9,5,0.040093441313881
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,5,0.0496614617827427
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,5,0.0149243207079245
"Libby Vincek",36,"Survivor 36: Ghost Island",12,5,0.0475581981596634
"Chris Noble",36,"Survivor 36: Ghost Island",13,5,0.0302263004267504
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,5,0.0231915911088897
"James Lim",36,"Survivor 36: Ghost Island",15,5,0.0304548700996985
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,5,0.165153653720818
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,5,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,5,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,5,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,5,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,6,0.130590730970791
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,6,0.131580179731059
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,6,0.0728211236452309
"Angela Perkins",36,"Survivor 36: Ghost Island",4,6,0.0526508671934971
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,6,0.037676144075975
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,6,0.0276481709629601
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,6,0.149630189850535
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,6,0.0313058488903626
"Michael Yerger",36,"Survivor 36: Ghost Island",9,6,0.0491944661110159
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,6,0.117417039692285
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,6,0.0254819211059221
"Libby Vincek",36,"Survivor 36: Ghost Island",12,6,0.0617352184349639
"Chris Noble",36,"Survivor 36: Ghost Island",13,6,0.0150883175736626
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,6,0.0376859330012697
"James Lim",36,"Survivor 36: Ghost Island",15,6,0.0594938487604706
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,6,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,6,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,6,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,6,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,6,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,7,0.0887290453412737
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,7,0.116224192453394
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,7,0.151920723832217
"Angela Perkins",36,"Survivor 36: Ghost Island",4,7,0.0460393611184296
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,7,0.0458762977615391
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,7,0.0367441715667079
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,7,0.121915111865992
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,7,0.0277232515931272
"Michael Yerger",36,"Survivor 36: Ghost Island",9,7,0.0692842009440064
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,7,0.143838007023064
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,7,0.0226671340483628
"Libby Vincek",36,"Survivor 36: Ghost Island",12,7,0.0817125793470874
"Chris Noble",36,"Survivor 36: Ghost Island",13,7,0.0196970859695477
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,7,0.0276288371352502
"James Lim",36,"Survivor 36: Ghost Island",15,7,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,7,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,7,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,7,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,7,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,7,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,8,0.105798868883035
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,8,0.155568675812874
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,8,0.0658374569859912
"Angela Perkins",36,"Survivor 36: Ghost Island",4,8,0.0563295559721827
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,8,0.0593662730910986
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,8,0.0527710555485354
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,8,0.140652899287326
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,8,0.0542297127381033
"Michael Yerger",36,"Survivor 36: Ghost Island",9,8,0.0614710328464959
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,8,0.105765178601924
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,8,0.0485315362748932
"Libby Vincek",36,"Survivor 36: Ghost Island",12,8,0.0531961463952915
"Chris Noble",36,"Survivor 36: Ghost Island",13,8,0.0404816075622484
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,8,NA
"James Lim",36,"Survivor 36: Ghost Island",15,8,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,8,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,8,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,8,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,8,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,8,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,9,0.208635747179565
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,9,0.225650680913572
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,9,0.0182547158854135
"Angela Perkins",36,"Survivor 36: Ghost Island",4,9,0.00697638114222607
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,9,0.0354136540597909
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,9,0.0311103501560329
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,9,0.131513971554593
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,9,0.0321686612623831
"Michael Yerger",36,"Survivor 36: Ghost Island",9,9,0.0399612881725555
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,9,0.195069284133598
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,9,0.0450535332747129
"Libby Vincek",36,"Survivor 36: Ghost Island",12,9,0.0301917322655569
"Chris Noble",36,"Survivor 36: Ghost Island",13,9,NA
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,9,NA
"James Lim",36,"Survivor 36: Ghost Island",15,9,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,9,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,9,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,9,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,9,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,9,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,10,0.377943398921773
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,10,0.157765957971755
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,10,0.058855253662576
"Angela Perkins",36,"Survivor 36: Ghost Island",4,10,0.0484154605471021
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,10,0.0464599408328337
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,10,0.00426257495996372
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,10,0.087547107347256
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,10,0.0231689160832607
"Michael Yerger",36,"Survivor 36: Ghost Island",9,10,0.0857583630397999
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,10,0.0793849390434082
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,10,0.0304380875902719
"Libby Vincek",36,"Survivor 36: Ghost Island",12,10,NA
"Chris Noble",36,"Survivor 36: Ghost Island",13,10,NA
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,10,NA
"James Lim",36,"Survivor 36: Ghost Island",15,10,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,10,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,10,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,10,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,10,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,10,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,11,0.300659097456561
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,11,0.295355183305431
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,11,0.0986643597290879
"Angela Perkins",36,"Survivor 36: Ghost Island",4,11,0.0504857244465723
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,11,0.153584107225577
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,11,0.0030317538528124
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,11,0.033424296037055
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,11,0.00220038570311426
"Michael Yerger",36,"Survivor 36: Ghost Island",9,11,0.0495739188048404
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,11,0.0130211734389487
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,11,NA
"Libby Vincek",36,"Survivor 36: Ghost Island",12,11,NA
"Chris Noble",36,"Survivor 36: Ghost Island",13,11,NA
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,11,NA
"James Lim",36,"Survivor 36: Ghost Island",15,11,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,11,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,11,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,11,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,11,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,11,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,12,0.326336122022631
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,12,0.332979418558686
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,12,0.0523666273862958
"Angela Perkins",36,"Survivor 36: Ghost Island",4,12,0.0324551800945783
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,12,0.169155137188751
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,12,0.0105732329151291
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,12,0.074276224162201
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,12,0.00185805767172766
"Michael Yerger",36,"Survivor 36: Ghost Island",9,12,NA
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,12,NA
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,12,NA
"Libby Vincek",36,"Survivor 36: Ghost Island",12,12,NA
"Chris Noble",36,"Survivor 36: Ghost Island",13,12,NA
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,12,NA
"James Lim",36,"Survivor 36: Ghost Island",15,12,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,12,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,12,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,12,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,12,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,12,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,13,0.367945585470364
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,13,0.264250737465347
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,13,0.101511096621413
"Angela Perkins",36,"Survivor 36: Ghost Island",4,13,0.029796199874996
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,13,0.125013148065136
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,13,0.00336578355259123
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,13,0.108117448950153
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,13,NA
"Michael Yerger",36,"Survivor 36: Ghost Island",9,13,NA
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,13,NA
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,13,NA
"Libby Vincek",36,"Survivor 36: Ghost Island",12,13,NA
"Chris Noble",36,"Survivor 36: Ghost Island",13,13,NA
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,13,NA
"James Lim",36,"Survivor 36: Ghost Island",15,13,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,13,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,13,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,13,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,13,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,13,NA
"Wendell Holland",36,"Survivor 36: Ghost Island",1,14,0.403553610435464
"Domenick Abbate",36,"Survivor 36: Ghost Island",2,14,0.367609614396289
"Laurel Johnson",36,"Survivor 36: Ghost Island",3,14,0.137360953548432
"Angela Perkins",36,"Survivor 36: Ghost Island",4,14,0.0204952952476922
"Donathan Hurley",36,"Survivor 36: Ghost Island",5,14,0.0685477358255093
"Sebastian Noel",36,"Survivor 36: Ghost Island",6,14,0.002432790546613
"Kellyn Bechtold",36,"Survivor 36: Ghost Island",7,14,NA
"Chelsea Townsend",36,"Survivor 36: Ghost Island",8,14,NA
"Michael Yerger",36,"Survivor 36: Ghost Island",9,14,NA
"Jenna Bowman",36,"Survivor 36: Ghost Island",10,14,NA
"Desiree Afuye",36,"Survivor 36: Ghost Island",11,14,NA
"Libby Vincek",36,"Survivor 36: Ghost Island",12,14,NA
"Chris Noble",36,"Survivor 36: Ghost Island",13,14,NA
"Bradley Kleihege",36,"Survivor 36: Ghost Island",14,14,NA
"James Lim",36,"Survivor 36: Ghost Island",15,14,NA
"Stephanie Johnson",36,"Survivor 36: Ghost Island",16,14,NA
"Brendan Shapiro",36,"Survivor 36: Ghost Island",17,14,NA
"Morgan Ricke",36,"Survivor 36: Ghost Island",18,14,NA
"Jacob Derwin",36,"Survivor 36: Ghost Island",19,14,NA
"Stephanie Gonzalez",36,"Survivor 36: Ghost Island",20,14,NA
"Nick Wilson",37,"Survivor 37: David vs Goliath",1,2,0.0430775011991984
"Mike White",37,"Survivor 37: David vs Goliath",2,2,0.0638045865395202
"Angelina Keeley",37,"Survivor 37: David vs Goliath",3,2,0.0265496077335629
"Kara Kay",37,"Survivor 37: David vs Goliath",4,2,0.0391272059018932
"Alison Raybould",37,"Survivor 37: David vs Goliath",5,2,0.0435234050818987
"Davie Rickenbacker",37,"Survivor 37: David vs Goliath",6,2,0.0522711108279201
"Christian Hubicki",37,"Survivor 37: David vs Goliath",7,2,0.0568040751854945
"Gabby Pascuzzi",37,"Survivor 37: David vs Goliath",8,2,0.0294379157263037
"Carl Boudreaux",37,"Survivor 37: David vs Goliath",9,2,0.228612112580175
"Alec Merlino",37,"Survivor 37: David vs Goliath",10,2,0.0246377819589093
"Dan Rengering",37,"Survivor 37: David vs Goliath",11,2,0.0549184770404488
"John 'Mayor of Slamtown' Hannigan",37,"Survivor 37: David vs Goliath",12,2,0.121587740463018
"Elizabeth Olson",37,"Survivor 37: David vs Goliath",13,2,0.0265496077335629
"Lyrsa Torres",37,"Survivor 37: David vs Goliath",14,2,0.0265496077335629
"Natalie Cole",37,"Survivor 37: David vs Goliath",15,2,0.0344190841849116
"Natalia Azoqa",37,"Survivor 37: David vs Goliath",16,2,0.0435234050818987
"Bi Nguyen",37,"Survivor 37: David vs Goliath",17,2,0.0260619180589152
"Jeremy Crawford",37,"Survivor 37: David vs Goliath",18,2,0.0250746502387773
"Jessica Peet",37,"Survivor 37: David vs Goliath",19,2,0.0334702067300282
"Pat Cusack",37,"Survivor 37: David vs Goliath",20,2,NA
"Nick Wilson",37,"Survivor 37: David vs Goliath",1,3,0.147397355400763
"Mike White",37,"Survivor 37: David vs Goliath",2,3,0.127026742950618
"Angelina Keeley",37,"Survivor 37: David vs Goliath",3,3,0.0448816446078576
"Kara Kay",37,"Survivor 37: David vs Goliath",4,3,0.0607041213819229
"Alison Raybould",37,"Survivor 37: David vs Goliath",5,3,0.0242663496378657
"Davie Rickenbacker",37,"Survivor 37: David vs Goliath",6,3,0.0261465934116885
"Christian Hubicki",37,"Survivor 37: David vs Goliath",7,3,0.0504209649167291
"Gabby Pascuzzi",37,"Survivor 37: David vs Goliath",8,3,0.0480960604182085
"Carl Boudreaux",37,"Survivor 37: David vs Goliath",9,3,0.126875409018653
"Alec Merlino",37,"Survivor 37: David vs Goliath",10,3,0.0224585369340869
"Dan Rengering",37,"Survivor 37: David vs Goliath",11,3,0.0203894914709981
"John 'Mayor of Slamtown' Hannigan",37,"Survivor 37: David vs Goliath",12,3,0.102029442023481
"Elizabeth Olson",37,"Survivor 37: David vs Goliath",13,3,0.026881174089236
"Lyrsa Torres",37,"Survivor 37: David vs Goliath",14,3,0.0182594670211334
"Natalie Cole",37,"Survivor 37: David vs Goliath",15,3,0.0145007911653022
"Natalia Azoqa",37,"Survivor 37: David vs Goliath",16,3,0.0840625825938677
"Bi Nguyen",37,"Survivor 37: David vs Goliath",17,3,0.0317982110149378
"Jeremy Crawford",37,"Survivor 37: David vs Goliath",18,3,0.0238050619426515
"Jessica Peet",37,"Survivor 37: David vs Goliath",19,3,NA
"Pat Cusack",37,"Survivor 37: David vs Goliath",20,3,NA
"Nick Wilson",37,"Survivor 37: David vs Goliath",1,4,0.199122923470814
"Mike White",37,"Survivor 37: David vs Goliath",2,4,0.0691853974069255
"Angelina Keeley",37,"Survivor 37: David vs Goliath",3,4,0.0570573287509572
"Kara Kay",37,"Survivor 37: David vs Goliath",4,4,0.0327722708304117
"Alison Raybould",37,"Survivor 37: David vs Goliath",5,4,0.0214877941245031
"Davie Rickenbacker",37,"Survivor 37: David vs Goliath",6,4,0.0439313059223499
"Christian Hubicki",37,"Survivor 37: David vs Goliath",7,4,0.0482224417069764
"Gabby Pascuzzi",37,"Survivor 37: David vs Goliath",8,4,0.0371500606408673
"Carl Boudreaux",37,"Survivor 37: David vs Goliath",9,4,0.114688193859246
"Alec Merlino",37,"Survivor 37: David vs Goliath",10,4,0.0252820259007697
"Dan Rengering",37,"Survivor 37: David vs Goliath",11,4,0.0265492355222954
"John 'Mayor of Slamtown' Hannigan",37,"Survivor 37: David vs Goliath",12,4,0.083812131057294
"Elizabeth Olson",37,"Survivor 37: David vs Goliath",13,4,0.0348618119768614
"Lyrsa Torres",37,"Survivor 37: David vs Goliath",14,4,0.0284525020376492
"Natalie Cole",37,"Survivor 37: David vs Goliath",15,4,0.0185088303924272
"Natalia Azoqa",37,"Survivor 37: David vs Goliath",16,4,0.0910119317464823
"Bi Nguyen",37,"Survivor 37: David vs Goliath",17,4,0.0679038146531697
"Jeremy Crawford",37,"Survivor 37: David vs Goliath",18,4,NA
"Jessica Peet",37,"Survivor 37: David vs Goliath",19,4,NA
"Pat Cusack",37,"Survivor 37: David vs Goliath",20,4,NA
"Nick Wilson",37,"Survivor 37: David vs Goliath",1,5,0.221657058677166
"Mike White",37,"Survivor 37: David vs Goliath",2,5,0.0394257664889706
"Angelina Keeley",37,"Survivor 37: David vs Goliath",3,5,0.0397994087476678
"Kara Kay",37,"Survivor 37: David vs Goliath",4,5,0.0276095443600215
"Alison Raybould",37,"Survivor 37: David vs Goliath",5,5,0.0214106150156798
"Davie Rickenbacker",37,"Survivor 37: David vs Goliath",6,5,0.0413841615498873
"Christian Hubicki",37,"Survivor 37: David vs Goliath",7,5,0.0660080102006271
"Gabby Pascuzzi",37,"Survivor 37: David vs Goliath",8,5,0.0274398724842731
"Carl Boudreaux",37,"Survivor 37: David vs Goliath",9,5,0.185222775949565
"Alec Merlino",37,"Survivor 37: David vs Goliath",10,5,0.0411594485583937
"Dan Rengering",37,"Survivor 37: David vs Goliath",11,5,0.0343930526308694
"John 'Mayor of Slamtown' Hannigan",37,"Survivor 37: David vs Goliath",12,5,0.14486655592322
"Elizabeth Olson",37,"Survivor 37: David vs Goliath",13,5,0.0484501935834972
"Lyrsa Torres",37,"Survivor 37: David vs Goliath",14,5,0.0420054634653581
"Natalie Cole",37,"Survivor 37: David vs Goliath",15,5,0.0191680723648031
"Natalia Azoqa",37,"Survivor 37: David vs Goliath",16,5,NA
"Bi Nguyen",37,"Survivor 37: David vs Goliath",17,5,NA
"Jeremy Crawford",37,"Survivor 37: David vs Goliath",18,5,NA
"Jessica Peet",37,"Survivor 37: David vs Goliath",19,5,NA
"Pat Cusack",37,"Survivor 37: David vs Goliath",20,5,NA
"Nick Wilson",37,"Survivor 37: David vs Goliath",1,6,0.11768092091317
